Fraudolent,SMS_test,ID,Date and Time
0,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",PQ8Y8YF,2017-06-03
0,Oh oh... Wasted... Den muz chiong on sat n sun liao...,HPZQU91,2017-06-04
0,Well I'm going to be an aunty!,WTOPH65,2017-11-22
1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,C7FXBSD,2016-12-21
0,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt,IXG0JBT,2018-04-15
0,No da. . Vijay going to talk in jaya tv,W4TCE35,2018-02-21
0,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt",7RC1HH5,2016-07-16
1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,SN39GDR,2017-04-26
0,"Well, i'm glad you didn't find it totally disagreeable ... Lol",SLTM624,2017-12-10
0,Aiya we discuss later lar... Pick ü up at 4 is it?,0JEE9RR,2018-08-30
0,O. Well uv causes mutations. Sunscreen is like essential thesedays,SMV9JWK,2016-11-22
0,Lol well don't do it without me. We could have a big sale together.,0PHWAIE,2016-09-07
0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",G6S9E6A,2018-07-07
0,Asking do u knw them or nt? May be ur frnds or classmates?,IH39KLZ,2018-08-28
0,Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?,MJFCQ3A,2018-06-04
0,I'm stuck in da middle of da row on da right hand side of da lt...,FR5GLL1,2017-12-24
0,Just taste fish curry :-P,PPUREY1,2016-05-23
0,K still are you loving me.,H0CHN6Q,2017-05-29
0,Good. No swimsuit allowed :),WITQT7C,2018-05-26
0,I will reach before ten morning,VK2IHYF,2017-04-27
0,But if she.s drinkin i'm ok.,S3889RU,2018-02-23
0,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",VWTQAS4,2016-04-09
0,So what u doing today?,SW6VTAS,2018-03-08
0,Yes. Nigh you cant aha.,QBRI67E,2017-07-16
0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",842S9GA,2017-09-28
0,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",VAQZ22W,2017-05-02
0,Ü go home liao? Ask dad to pick me up at 6...,IXRI4EN,2018-05-30
0,Is she replying. Has boye changed his phone number,XPL3AJZ,2018-01-27
0,"Babe, I'm back ... Come back to me ...",B7R91NB,2017-11-01
0,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",YR4925A,2016-05-16
0,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is!,F0XIOWL,2017-12-24
1,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,7XJ4F6G,2018-01-17
1,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,DFKQL8Y,2018-09-08
0,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,2NOV4SA,2017-10-08
0,Wat time do u wan 2 meet me later?,8RXG78K,2016-02-18
0,"(No promises on when though, haven't even gotten dinner yet)",G2IOLOH,2016-09-09
0,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x",YRX9CNY,2017-03-23
0,"Oops, I'll let you know when my roommate's done",A0FWTTL,2018-02-24
0,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,G0S79KS,2017-11-14
1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,GF94V34,2017-05-22
0,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,8D4W4AL,2016-11-20
0,what is your account number?,KO4UB4R,2016-04-22
1,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",Q5QN2KV,2017-11-13
0,Hope you are having a good week. Just checking in,TWNI0P4,2017-08-25
0,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,EXY1X5I,2017-11-02
0,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...",PLECWCW,2017-06-09
0,Is it your yahoo boys that bring in the perf? Or legal.,KR53KJR,2018-02-02
0,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,S9B6FWT,2017-01-08
0,Dear where you. Call me,OLHKYMG,2016-11-23
0,I'm in office now . I will call you  &lt;#&gt;  min:),AE7SHFW,2016-08-26
0,I'm on da bus going home...,8PALFU7,2018-08-14
1,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,SD9ZJ68,2017-07-12
0,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",IDZ5X9D,2016-10-16
0,I cant pick the phone right now. Pls send a message,CNRPQHD,2016-03-05
1,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,1BZKTEQ,2018-01-16
0,Jus finished avatar nigro,ZXBLGGL,2017-11-01
0,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,RQ21V5M,2016-11-19
0,Are you up for the challenge? I know i am :),BWHPH2G,2017-05-01
0,Thanx but my birthday is over already.,GK4OETB,2018-09-06
0,I am great princess! What are you thinking about me? :),Y8SN9JX,2017-02-04
1,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,6I5Q9HX,2016-11-13
1,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,AU1NA8C,2017-10-15
1,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",7BIC7QX,2016-11-11
0,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",1K022YL,2017-02-09
0,Really? I crashed out cuddled on my sofa.,2HKIZM2,2017-11-12
0,S.i think he is waste for rr..,ED4FLER,2016-03-12
0,You want to go?,ZCZ3BXZ,2017-09-12
0,Pls confirm the time to collect the cheque.,9TO8HZQ,2017-03-17
0,For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.,P009PVH,2016-07-09
0,Please tell me not all of my car keys are in your purse,ONN9JV3,2016-12-19
0,I meant middle left or right?,VJJH6RP,2016-11-30
0,Got it! It looks scrumptious... daddy wants to eat you all night long!,IWAW42O,2018-07-15
0,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.",RRE2MEP,2018-02-25
0,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",X3ZUZIN,2018-07-15
0,"Yeah that's what I thought, lemme know if anything's goin on later",CCKYXM4,2016-09-24
0,"Oh fine, I'll be by tonight",LIIISD8,2017-07-30
0,I've told him that i've returned it. That should i re order it.,EN4948Y,2017-07-29
0,Then dun wear jeans lor...,FOX14OU,2017-07-11
0,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",N8QXTL6,2016-12-12
1,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,W0Y9QYF,2016-03-12
1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",PCL3B2S,2018-03-07
0,Oh k.i think most of wi and nz players unsold.,ZQPXYLQ,2018-05-13
1,"Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.",O7PYLDF,2016-02-19
0,Dude we should go sup again,7YSMBRG,2016-05-13
0,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*,W2VFWGA,2017-05-12
0,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",PFYTE1F,2018-04-07
0,No pic. Please re-send.,AE9E85E,2016-11-11
1,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",HQFDE4V,2018-02-17
0,I dled 3d its very imp,5VLXCQO,2016-08-21
1,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,9LOLICE,2018-08-27
1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7",MMM7A4I,2017-06-04
0,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?",4CV9BI8,2016-07-20
0,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),RZMXXVQ,2018-05-13
0,You are a big chic. Common. Declare,QCGSPMZ,2016-04-18
0,Good Morning plz call me sir,GT1IV90,2016-12-26
0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",8ZPDSNF,2017-04-19
1,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",XTC0JAD,2017-01-19
0,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",NQUZUNJ,2018-07-09
0,At home watching tv lor.,LRJB6CQ,2016-03-24
0,Yes see ya not on the dot,D9W0A79,2017-01-10
0,"Yes, i'm small kid.. And boost is the secret of my energy..",AVEY7BY,2017-04-23
0,Sry da..jst nw only i came to home..,WDAPI8P,2017-03-29
0,Well. Im computerless. Time to make some oreo truffles,N63BWXK,2016-12-14
0,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,CBGYT53,2016-04-22
0,How much is blackberry bold2 in nigeria.,8CTEJA1,2016-07-08
0,"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......",F6ABBGR,2016-08-30
0,I'm coming home 4 dinner.,AUJHD68,2017-08-28
0,"2 celebrate my bday, y else?",LYY6YVH,2016-08-26
0,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",AVUUAS6,2016-08-30
0,Lmao but its so fun...,I8QQI7X,2017-12-04
0,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",EUFUKR6,2018-05-08
0,Dont show yourself. How far. Put new pictures up on facebook.,AMGFM9M,2017-01-31
0,I just saw ron burgundy captaining a party boat so yeah,AKX3IGC,2018-09-02
0,"Come to mu, we're sorting out our narcotics situation",M615RNA,2018-03-15
0,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",9DH2MKC,2016-04-01
0,"I noe la... U wana pei bf oso rite... K lor, other days den...",SHREGTF,2017-07-06
0,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,ABKH3SJ,2016-07-25
1,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,JAWJ2YE,2018-05-14
0,At the funeral home with Audrey and dad,05CZMMB,2016-08-11
0,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,DNOUUIT,2017-01-21
0,I'm in class. Did you get my text.,YJ6JWRF,2018-01-06
0,i cant talk to you now.i will call when i can.dont keep calling.,VTYS7NJ,2016-07-31
0,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,W16UA8I,2016-11-27
0,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",K4589K3,2018-03-27
1,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,VMLIYTT,2017-04-13
0,Where are the garage keys? They aren't on the bookshelf,1UR2DSH,2016-10-31
0,No it will reach by 9 only. She telling she will be there. I dont know,PV9TV1O,2016-07-04
0,Howz pain?hope u r fine..,EXKCQYO,2017-12-02
1,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,1VVS0PO,2017-07-29
0,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",SZ5JZCY,2016-04-12
0,I am on the way to ur home,8TH7M1C,2018-03-16
0,Dont talk to him ever ok its my word.,NTLY1YS,2018-05-30
1,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,A08QGM7,2017-06-09
0,So i could kiss and feel you next to me...,QRB63BX,2017-02-02
0,Anything lor... U decide...,5QBDVQN,2016-09-03
0,I'm glad. You are following your dreams.,A5I6HR6,2017-09-10
0,"Tonight? Yeah, I'd be down for that",JZAZ25D,2017-06-21
0,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit,9PBZZM9,2016-10-31
0,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",9QML2RE,2018-02-04
0,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",ASQ3QHU,2017-09-29
0,You flippin your shit yet?,P79BWGX,2016-11-10
0,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,U3WG549,2018-02-17
1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,5SOFE94,2017-05-13
1,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",HB4FASZ,2017-05-16
0,Aight what time you want me to come up?,GG62XHJ,2016-11-20
0,What time you think you'll have it? Need to know when I should be near campus,BA03VJ1,2017-09-18
0,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",WK39Y88,2018-08-19
0,Hey... Very inconvenient for your sis a not huh?,GCZAXKZ,2017-09-19
0,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",IVDLIGG,2016-10-16
